Target,Average Shift,SD,SE,CV,run
p-mTOR_ch1,222.8249325,30.59409132824332,15.29704566412166,13.730102365561503,XPP-004f
p-mTOR_ch2,267.362375,38.83365169158017,19.416825845790086,14.524725736588842,XPP-004f
p-MAPK_ch1,401.4504075,53.442952598633234,26.721476299316617,13.312466895087965,XPP-004f
p-MAPK_ch2,598.3483341666666,218.1066937806454,109.0533468903227,36.451458343977436,XPP-004f
p-Akt_473_ch1,269.03435083333335,75.70216825802828,37.85108412901414,28.13847674973139,XPP-004f
p-Akt_473_ch2,244.35149083333334,37.084094113150776,18.542047056575388,15.176536875907583,XPP-004f
p-p53_ch1,236.51879583333334,49.88780429111999,24.943902145559996,21.09253267392508,XPP-004f
p-p53_ch2,246.54048833333334,26.532204980371176,13.266102490185588,10.761804342862538,XPP-004f
p-Src_ch1,785.0518133333334,50.66850512543921,25.334252562719605,6.454160638175018,XPP-004f
p-Src_ch2,1000.8674133333333,136.72290739540804,68.36145369770402,13.660441490452765,XPP-004f
hydroxy-HIF_ch1,483.57329583333336,67.95031525831278,33.97515762915639,14.05170960510034,XPP-004f
thermal,-0.2875737500000004,0.2649675518200294,0.1324837759100147,-92.13899106578017,XPP-004g
p-c-Abl_ch1,292.38790674999996,26.36998120043114,13.18499060021557,9.01883442907857,XPP-004g
p-c-Abl_ch2,686.863899,67.05081372847259,33.525406864236295,9.761877691649158,XPP-004g
hydroxy-HIF_ch2,753.52202575,150.19393468460993,75.09696734230496,19.93225540223831,XPP-004g
p-PDK1_ch1,562.01489075,46.67059410347981,23.335297051739904,8.30415614810466,XPP-004g
p-PDK1_ch2,1370.65461575,68.23532816144441,34.11766408072221,4.9783021468254525,XPP-004g
p-GSK3b_ch1,836.48911575,66.80890859094568,33.40445429547284,7.986823418622071,XPP-004g
p-GSK3b_ch2,2113.45889075,85.38263434615465,42.69131717307732,4.0399477236037,XPP-004g
p-p70S6K_ch1,436.18227625,23.739100004558413,11.869550002279206,5.442472401366495,XPP-004g
p-p70S6K_ch2,1155.66541375,67.10879039895167,33.554395199475834,5.806939413475345,XPP-004g
p-S6_235_ch1,279.78170424999996,42.398969482672165,21.199484741336082,15.154303815658515,XPP-004g
p-S6_235_ch2,1666.78621925,61.027185591068175,30.513592795534088,3.661368499826477,XPP-004g
p-Rb_780_ch1,362.28469425,52.64026658109903,26.320133290549514,14.53008294763174,XPP-004g
p-Rb_780_ch2,629.87346925,73.79219046093787,36.89609523046894,11.715399054480477,XPP-004g
p-Akt_308_ch1,168.49219925,22.68295436761415,11.341477183807076,13.462317228086244,XPP-004g
p-Akt_308_ch2,434.20219175,51.43950017452241,25.719750087261204,11.846900165842476,XPP-004g
p-S6_240_ch1,405.50211924999996,40.0950542367343,20.04752711836715,9.887754547594588,XPP-004g
p-S6_240_ch2,2194.66116925,107.11406846726528,53.55703423363264,4.880665406034876,XPP-004g
p-Rb_807_ch1,289.69646675,21.855836709561707,10.927918354780854,7.54439187842173,XPP-004g
p-Rb_807_ch2,654.64561925,48.56735121375265,24.283675606876326,7.418876684670131,XPP-004g
p-mTOR_ch1,172.09250425,22.817291655276854,11.408645827638427,13.258736488679377,XPP-004g
p-mTOR_ch2,398.72133175,7.53015514098426,3.76507757049213,1.888575940478073,XPP-004g
p-MAPK_ch1,244.9418445,32.45605728159593,16.228028640797966,13.250515585790787,XPP-004g
p-MAPK_ch2,719.74763925,51.42913844842699,25.714569224213495,7.145440379911186,XPP-004g
p-Akt_473_ch1,193.01395675,39.67710153508977,19.838550767544884,20.556597151407686,XPP-004g
p-Akt_473_ch2,475.77968925,14.949545610104682,7.474772805052341,3.1421151318314045,XPP-004g
p-p53_ch1,191.15682075,6.559639852032003,3.2798199260160015,3.4315489378277926,XPP-004g
p-p53_ch2,461.48541324999997,39.67055204321829,19.835276021609143,8.596274314249582,XPP-004g
p-Src_ch1,470.34305574999996,44.531561453653644,22.265780726826822,9.467889641241642,XPP-004g
p-Src_ch2,1097.9812407499999,45.09197569511855,22.545987847559275,4.106807477358857,XPP-004g
hydroxy-HIF_ch1,288.32069574999997,26.924635230765887,13.462317615382943,9.338433080819135,XPP-004g
thermal,0.2625163749999988,0.6024994780725438,0.3012497390362719,229.509293685983,XPP-004h
p-c-Abl_ch1,211.09703224999998,18.76171489764283,9.380857448821414,8.88772082566444,XPP-004h
p-c-Abl_ch2,181.79520725,20.917110314226807,10.458555157113404,11.505864555308186,XPP-004h
hydroxy-HIF_ch2,213.947485,13.088026750892071,6.544013375446036,6.117401544071468,XPP-004h
p-PDK1_ch1,439.75662275,59.439362966365195,29.719681483182598,13.516422469015604,XPP-004h
p-PDK1_ch2,483.507915,128.49981034462874,64.24990517231437,26.576568109464915,XPP-004h
p-GSK3b_ch1,249.65637999999998,30.156864494736524,15.078432247368262,12.079348620987185,XPP-004h
p-GSK3b_ch2,296.018911,42.04429052023723,21.022145260118617,14.203244778586877,XPP-004h
p-p70S6K_ch1,207.9357675,5.216014822207825,2.6080074111039124,2.5084740758743322,XPP-004h
p-p70S6K_ch2,167.46731,50.27908360262247,25.139541801311236,30.023222802481552,XPP-004h
p-S6_235_ch1,178.10803900000002,12.676651726443707,6.338325863221853,7.117394474509769,XPP-004h
p-S6_235_ch2,158.8620765,7.476302223930285,3.7381511119651427,4.706159197113532,XPP-004h
p-Rb_780_ch1,111.69504725,19.959138343116592,9.979569171558296,17.869313666561514,XPP-004h
p-Rb_780_ch2,168.932824275,19.728636643904466,9.864318321952233,11.678391531410668,XPP-004h
p-Akt_308_ch1,207.753089,27.174589591832785,13.587294795916392,13.080233715241068,XPP-004h
p-Akt_308_ch2,181.21549925,29.163463197445573,14.581731598722786,16.093249925169175,XPP-004h
p-S6_240_ch1,195.09233024999997,14.144601676485896,7.072300838242948,7.250208995074474,XPP-004h
p-S6_240_ch2,145.07404474999998,8.32986289753668,4.16493144876834,5.741800962323194,XPP-004h
p-Rb_807_ch1,30.94131925,27.366654642317183,13.683327321158592,88.44695477009172,XPP-004h
p-Rb_807_ch2,-26.665469400000003,33.378202007222896,16.689101003611448,-125.17387752125187,XPP-004h
p-mTOR_ch1,190.8425595,14.650887603690727,7.325443801845363,7.676949859651577,XPP-004h
p-mTOR_ch2,148.138088,20.768177234953853,10.384088617476927,14.019471639835023,XPP-004h
p-MAPK_ch1,84.46808975,14.56434117892911,7.282170589464555,17.242418080052662,XPP-004h
p-MAPK_ch2,79.7726375,39.31905767368318,19.65952883684159,49.288902693838075,XPP-004h
p-Akt_473_ch1,162.26806873333334,9.879877140873413,5.704149726843696,6.088614487123599,XPP-004h
p-Akt_473_ch2,140.0958365,15.887388524048296,7.943694262024148,11.340371649123417,XPP-004h
p-p53_ch1,223.926998175,14.902963607185372,7.451481803592686,6.655277714900031,XPP-004h
p-p53_ch2,206.1828405,9.136784725869282,4.568392362934641,4.431399190986158,XPP-004h
p-Src_ch1,208.54421954999998,2.5164739310025754,1.2582369655012877,1.2066860143295568,XPP-004h
p-Src_ch2,184.6531372,6.073990839299569,3.0369954196497844,3.2894057102971166,XPP-004h
hydroxy-HIF_ch1,236.53521375,21.90849573585379,10.954247867926895,9.262255453857888,XPP-004h
thermal,0.40816124999999914,0.7346948589281259,0.36734742946406296,180.00112919296663,XPP-005a
p-c-Abl_ch1,1124.2923074999999,102.84889163033408,51.42444581516704,9.14787826477538,XPP-005a
p-c-Abl_ch2,1479.16794,77.90825165230707,38.954125826153536,5.267032197324874,XPP-005a
hydroxy-HIF_ch2,1411.53042,55.574379545404426,27.787189772702213,3.9371719346583,XPP-005a
p-PDK1_ch1,1993.842195,26.840162164732927,13.420081082366464,1.346152781400683,XPP-005a
p-PDK1_ch2,2513.78607,239.1805412096617,119.59027060483085,9.514753226779623,XPP-005a
p-GSK3b_ch1,2378.4692950000003,42.78267839569136,21.39133919784568,1.798748400310602,XPP-005a
p-GSK3b_ch2,2650.7579450000003,229.27134369403686,114.63567184701843,8.649274979124389,XPP-005a
p-p70S6K_ch1,1722.1365500000002,129.6422686846071,64.82113434230355,7.527990082122529,XPP-005a
p-p70S6K_ch2,2324.68758125,68.9467861444848,34.4733930722424,2.965851699840529,XPP-005a
p-S6_235_ch1,2323.2481124999995,197.60608863698806,98.80304431849403,8.50559557430774,XPP-005a
p-S6_235_ch2,1779.3892875000001,39.190580605123294,19.595290302561647,2.20247367343574,XPP-005a
p-Rb_780_ch1,1492.3190875,110.59305787637243,55.29652893818621,7.410818423668553,XPP-005a
p-Rb_780_ch2,1784.4794875,107.22719325084154,53.61359662542077,6.008877882987799,XPP-005a
p-Akt_308_ch1,710.0576225,35.33357849516947,17.666789247584735,4.976156494280782,XPP-005a
p-Akt_308_ch2,732.3820425000001,33.49130450192156,16.74565225096078,4.572928138379575,XPP-005a
p-S6_240_ch1,3872.94015125,147.7229680205519,73.86148401027594,3.814233173029384,XPP-005a
p-S6_240_ch2,3360.68279,134.43088596111076,67.21544298055538,4.000106358181778,XPP-005a
p-Rb_807_ch1,1367.4569000000001,100.21876877909496,50.10938438954748,7.328842962370145,XPP-005a
p-Rb_807_ch2,1812.7017175,114.60652264667708,57.30326132333854,6.322414854041042,XPP-005a
p-mTOR_ch1,626.3971875000001,57.92709173565295,28.963545867826475,9.247661530353366,XPP-005a
p-mTOR_ch2,924.951315,119.9128539809919,59.95642699049595,12.96423412090526,XPP-005a
p-MAPK_ch1,1251.8072825,82.9905721543226,41.4952860771613,6.6296604369149454,XPP-005a
p-MAPK_ch2,1736.01763,93.99986117548775,46.999930587743876,5.414683557994036,XPP-005a
p-Akt_473_ch1,654.1492275,9.694574618322633,4.847287309161317,1.4820126984438933,XPP-005a
p-Akt_473_ch2,791.381525,69.05610429478479,34.528052147392394,8.726019260404744,XPP-005a
p-p53_ch1,714.682195,81.10208091652437,40.551040458262186,11.347992364147867,XPP-005a
p-p53_ch2,942.76299,47.26231224089476,23.63115612044738,5.013170090702729,XPP-005a
p-Src_ch1,1472.500465,70.31213313079995,35.156066565399975,4.775016022205463,XPP-005a
p-Src_ch2,2140.14110625,135.12677831098554,67.56338915549277,6.313919111051397,XPP-005a
hydroxy-HIF_ch1,1043.3979075,61.06820405259159,30.534102026295795,5.852820253292639,XPP-005a
thermal,0.0024593749999997083,0.44650532783255165,0.22325266391627582,18155.235693320647,XPP-005b
p-c-Abl_ch1,963.9360275,61.58741610814472,30.79370805407236,6.389160105144501,XPP-005b
p-c-Abl_ch2,1223.7188350000001,126.98624174473316,63.49312087236658,10.377076670944037,XPP-005b
hydroxy-HIF_ch2,1095.92936375,66.53786769534568,33.26893384767284,6.071364624054739,XPP-005b
p-PDK1_ch1,1921.66551375,194.76077137414825,97.38038568707412,10.134998519804094,XPP-005b
p-PDK1_ch2,1891.93543875,155.18218992973763,77.59109496486882,8.202298384572064,XPP-005b
p-GSK3b_ch1,2421.31523875,69.00294146007474,34.50147073003737,2.8498123811295795,XPP-005b
p-GSK3b_ch2,2161.91738875,84.57726051460764,42.28863025730382,3.9121411833182678,XPP-005b
p-p70S6K_ch1,1719.96847375,68.58799024755436,34.29399512377718,3.9877469438735615,XPP-005b
p-p70S6K_ch2,1670.20753375,85.38961688749474,42.69480844374737,5.11251537081595,XPP-005b
p-S6_235_ch1,2315.2454799999996,146.78555058667484,73.39277529333742,6.339956253220927,XPP-005b
p-S6_235_ch2,1439.70983,60.15522415293612,30.07761207646806,4.178288075794837,XPP-005b
p-Rb_780_ch1,1345.271105,122.7984555527301,61.39922777636505,9.128156777940317,XPP-005b
p-Rb_780_ch2,1519.8905335,144.5602382716284,72.2801191358142,9.511226965716766,XPP-005b
p-Akt_308_ch1,544.1962235000001,61.905524999250794,30.952762499625397,11.375588864087511,XPP-005b
p-Akt_308_ch2,547.8114485000001,40.44843568720261,20.224217843601306,7.383641907805548,XPP-005b
p-S6_240_ch1,3372.0665335,135.42018243015582,67.71009121507791,4.015940405825798,XPP-005b
p-S6_240_ch2,2368.4668334999997,161.69678297159587,80.84839148579793,6.827065538116428,XPP-005b
p-Rb_807_ch1,1135.7040735,25.693430184082736,12.846715092041368,2.262334950063269,XPP-005b
p-Rb_807_ch2,1320.3242585,77.80946260489074,38.90473130244537,5.893208589024098,XPP-005b
p-mTOR_ch1,548.0849760000001,70.54945151438405,35.27472575719202,12.871991498337302,XPP-005b
p-mTOR_ch2,680.2233735,74.53882588023015,37.269412940115075,10.957992445437506,XPP-005b
p-MAPK_ch1,1032.2249986250001,45.485394662323564,22.742697331161782,4.406538760726922,XPP-005b
p-MAPK_ch2,1303.62246625,59.99101270256309,29.995506351281545,4.60187011621035,XPP-005b
p-Akt_473_ch1,508.52199375000004,80.94096817408314,40.47048408704157,15.916906086440658,XPP-005b
p-Akt_473_ch2,568.50823375,9.038035287586952,4.519017643793476,1.5897808951631478,XPP-005b
p-p53_ch1,576.76466875,19.348048092114258,9.674024046057129,3.354582751063192,XPP-005b
p-p53_ch2,694.85686625,85.73098652972382,42.86549326486191,12.33793471631019,XPP-005b
p-Src_ch1,1521.76038875,127.73020043005688,63.86510021502844,8.393581629166775,XPP-005b
p-Src_ch2,1712.24271375,155.26180231099966,77.63090115549983,9.067744956026662,XPP-005b
hydroxy-HIF_ch1,930.45663875,49.12833149054593,24.564165745272966,5.280023747968119,XPP-005b
thermal,0.27548662499999943,0.36978850187801576,0.18489425093900788,134.23101824925857,XPP-005c
p-c-Abl_ch1,1403.992502,105.2396573216382,52.6198286608191,7.4957421191155476,XPP-005c
p-c-Abl_ch2,1235.567427,64.82329188287801,32.411645941439005,5.246439042203564,XPP-005c
hydroxy-HIF_ch2,1227.20714675,116.18610420445802,58.09305210222901,9.467521804460842,XPP-005c
p-PDK1_ch1,2283.15727175,199.25928697036105,99.62964348518052,8.727357043504599,XPP-005c
p-PDK1_ch2,2277.69162175,301.9225968417844,150.9612984208922,13.25563978717236,XPP-005c
p-GSK3b_ch1,2039.1026967499997,112.14425959965968,56.07212979982984,5.499686689562008,XPP-005c
p-GSK3b_ch2,2445.16862175,126.2338305065379,63.11691525326895,5.162581810664359,XPP-005c
p-p70S6K_ch1,1921.1038342499999,101.26894717988348,50.63447358994174,5.271393735956961,XPP-005c
p-p70S6K_ch2,1763.9786642499998,70.07621050246809,35.03810525123404,3.972622340773195,XPP-005c
p-S6_235_ch1,3022.0133980625,198.55786373146688,99.27893186573344,6.570383303355573,XPP-005c
p-S6_235_ch2,4899.35769675,243.17437123025377,121.58718561512688,4.963392882939819,XPP-005c
p-Rb_780_ch1,1597.2021467499999,65.9606847969999,32.98034239849995,4.1297643464365015,XPP-005c
p-Rb_780_ch2,1638.0227217499998,51.511617536306034,25.755808768153017,3.144743772618308,XPP-005c
p-Akt_308_ch1,804.97447425,26.810541464283997,13.405270732141998,3.330607655511506,XPP-005c
p-Akt_308_ch2,837.3532642499999,3.694933171072457,1.8474665855362284,0.4412633626480136,XPP-005c
p-S6_240_ch1,4096.32889675,107.8684157939162,53.9342078969581,2.6332947991431612,XPP-005c
p-S6_240_ch2,5524.70987175,83.36148015858372,41.68074007929186,1.5088843051260217,XPP-005c
p-Rb_807_ch1,1531.5915294166664,89.81881792842866,51.85691870927227,5.864410725922318,XPP-005c
p-Rb_807_ch2,1570.01340425,89.42788274443953,44.713941372219765,5.695994855990386,XPP-005c
p-mTOR_ch1,827.91349675,101.31404566180599,50.657022830902996,12.237274311811246,XPP-005c
p-mTOR_ch2,779.54593175,71.80527822735826,35.90263911367913,9.211167078527732,XPP-005c
p-MAPK_ch1,1242.2586884999998,30.22681909574563,15.113409547872815,2.433214545051309,XPP-005c
p-MAPK_ch2,1349.1844872499998,35.868347673665554,17.934173836832777,2.6585206109784787,XPP-005c
p-Akt_473_ch1,805.15629175,45.95650173909893,22.978250869549466,5.707774032196021,XPP-005c
p-Akt_473_ch2,1128.52108175,84.10363514452837,42.051817572264184,7.4525533022483454,XPP-005c
p-p53_ch1,789.25833425,122.69377379492555,61.346886897462774,15.545451783099185,XPP-005c
p-p53_ch2,675.97116175,34.66399954535637,17.331999772678184,5.128029346047228,XPP-005c
p-Src_ch1,1650.82659675,251.15716870415858,125.57858435207929,15.214024852677706,XPP-005c
p-Src_ch2,1322.2983667499998,49.75718180695417,24.878590903477086,3.7629315030653374,XPP-005c
hydroxy-HIF_ch1,1315.4003217499999,84.68221194705919,42.341105973529594,6.4377521083770555,XPP-005c
thermal,-0.15406375000000017,0.40443691063677234,0.20221845531838617,-262.5127005131135,XPP-005d
p-c-Abl_ch1,689.445185,63.10989160410996,31.55494580205498,9.15372142371405,XPP-005d
p-c-Abl_ch2,917.9477175,259.3640533596224,129.6820266798112,28.254774037239482,XPP-005d
hydroxy-HIF_ch2,1183.82364,60.27251359055633,30.136256795278165,5.091342287315392,XPP-005d
p-PDK1_ch1,1160.98006,119.29874680594939,59.649373402974696,10.275693004232078,XPP-005d
p-PDK1_ch2,1785.26526,263.1070407418305,131.55352037091524,14.737700141088864,XPP-005d
p-GSK3b_ch1,720.376785,25.390212406801552,12.695106203400776,3.524573936235542,XPP-005d
p-GSK3b_ch2,2149.356460625,359.91118798330956,179.95559399165478,16.74506739932067,XPP-005d
p-p70S6K_ch1,873.52694325,61.43205755248136,30.71602877624068,7.032645990737316,XPP-005d
p-p70S6K_ch2,709.9842575,584.1462519923583,292.07312599617916,82.27594426519497,XPP-005d
p-S6_235_ch1,811.725935,112.44983454294557,56.22491727147278,13.85317749431593,XPP-005d
p-S6_235_ch2,1608.0774849999998,334.4828411419472,167.2414205709736,20.80016941111188,XPP-005d
p-Rb_780_ch1,898.8091850000001,104.48667542040549,52.243337710202745,11.625011978533072,XPP-005d
p-Rb_780_ch2,1406.95021,63.45539325673328,31.72769662836664,4.510137800593049,XPP-005d
p-Akt_308_ch1,501.6338175000001,33.50272510360352,16.75136255180176,6.678721396928848,XPP-005d
p-Akt_308_ch2,788.11491,94.53946710137988,54.582386780025445,11.995645038790077,XPP-005d
p-S6_240_ch1,1099.232385,53.150462207233,26.5752311036165,4.835234381057013,XPP-005d
p-S6_240_ch2,2816.47556,501.330809307231,250.6654046536155,17.79993465688838,XPP-005d
p-Rb_807_ch1,813.88805575,65.68035832125088,32.84017916062544,8.069949897560083,XPP-005d
p-Rb_807_ch2,1156.926965,137.58104791846554,68.79052395923277,11.891938910635169,XPP-005d
p-mTOR_ch1,490.06599000000006,18.199108019693327,9.099554009846663,3.7136035536139382,XPP-005d
p-mTOR_ch2,782.36433,38.65837473520667,19.329187367603335,4.941224088680867,XPP-005d
p-MAPK_ch1,735.51529525,70.51320071794616,35.25660035897308,9.586911539885637,XPP-005d
p-MAPK_ch2,1195.6729533333335,259.095025657206,149.5885828088809,21.66938918664113,XPP-005d
p-Akt_473_ch1,473.41131750000005,28.275112501831458,14.137556250915729,5.97263129473694,XPP-005d
p-Akt_473_ch2,655.3830233333334,74.96876027298325,43.2832339244194,11.438923134091237,XPP-005d
p-p53_ch1,446.074915,42.96469141117509,21.482345705587544,9.631721033041075,XPP-005d
p-p53_ch2,614.5949775,89.5680624958541,44.78403124792705,14.573510323854558,XPP-005d
p-Src_ch1,874.7854600000001,41.481376899238356,20.740688449619178,4.741891446073915,XPP-005d
p-Src_ch2,1367.816335,219.2238084701321,109.61190423506605,16.02728398985907,XPP-005d
hydroxy-HIF_ch1,642.9636625,25.418045635347834,12.709022817673917,3.953263165217806,XPP-005d
thermal,-0.19974625000000135,0.481663038719758,0.240831519359879,-241.13746251544384,XPP-005e
p-c-Abl_ch1,1381.8024799999998,70.15514853554384,35.07757426777192,5.077075019835241,XPP-005e
p-c-Abl_ch2,1460.1753449999999,31.84988156319724,15.92494078159862,2.1812367721629515,XPP-005e
hydroxy-HIF_ch2,1393.3533725,53.16653500470639,26.583267502353195,3.815725145826666,XPP-005e
p-PDK1_ch1,1853.0490725,72.46816255676224,36.23408127838112,3.910752479911038,XPP-005e
p-PDK1_ch2,2546.6478225,267.32299274962605,133.66149637481303,10.4970538284795,XPP-005e
p-GSK3b_ch1,2166.105154375,25.010498168636552,12.505249084318276,1.1546299180407513,XPP-005e
p-GSK3b_ch2,2548.364215,49.803895669381895,24.901947834690947,1.9543476311678587,XPP-005e
p-p70S6K_ch1,1657.6297416666666,49.87370948055523,28.794599594083753,3.0087364039697806,XPP-005e
p-p70S6K_ch2,2009.8891425,55.04116875548775,27.520584377743877,2.7385176421732798,XPP-005e
p-S6_235_ch1,1423.0587475,112.57027870056324,56.28513935028162,7.91044494110481,XPP-005e
p-S6_235_ch2,2684.5825725,27.62691360841237,13.813456804206185,1.0290953197496544,XPP-005e
p-Rb_780_ch1,1456.7896474999998,49.84333191794554,24.92166595897277,3.4214501732272606,XPP-005e
p-Rb_780_ch2,1885.7321974999998,77.9134858167859,38.95674290839295,4.131736516992143,XPP-005e
p-Akt_308_ch1,1043.2757474999999,84.26139633728575,42.13069816864287,8.076617954476676,XPP-005e
p-Akt_308_ch2,819.1629391666667,80.25049916145903,46.33264729347021,9.796646713912345,XPP-005e
p-S6_240_ch1,2408.2177225,98.8582618351986,49.4291309175993,4.105038382184674,XPP-005e
p-S6_240_ch2,3744.8464475,176.8804967912967,88.44024839564835,4.7233043936789265,XPP-005e
p-Rb_807_ch1,1374.0822374999998,126.24841579113726,63.12420789556863,9.187835512729803,XPP-005e
p-Rb_807_ch2,1662.0931891666667,62.833270515256054,36.27680564604766,3.780369892903486,XPP-005e
p-mTOR_ch1,1001.3221725,60.31094631806074,30.15547315903037,6.023131013615974,XPP-005e
p-mTOR_ch2,898.3215725,59.69676113475497,29.848380567377486,6.645366532679474,XPP-005e
p-MAPK_ch1,1433.0422405,85.46593036065286,42.73296518032643,5.9639505344122385,XPP-005e
p-MAPK_ch2,1550.3156505,56.31772332950528,28.15886166475264,3.6326617299736332,XPP-005e
p-Akt_473_ch1,808.969405,4.077774837345958,2.038887418672979,0.5040703408735164,XPP-005e
p-Akt_473_ch2,837.6370975,56.340376232702816,28.170188116351408,6.7261080485636935,XPP-005e
p-p53_ch1,919.0658225,34.84613397690856,17.42306698845428,3.791473159356719,XPP-005e
p-p53_ch2,978.1504974999999,96.54423974321737,48.27211987160869,9.870080318925298,XPP-005e
p-Src_ch1,1729.6972725,85.01295506376275,42.50647753188137,4.914903689527715,XPP-005e
p-Src_ch2,1931.3093724999999,22.06222790699062,11.03111395349531,1.142345613868791,XPP-005e
hydroxy-HIF_ch1,1287.6492974999999,67.68795492017642,33.84397746008821,5.256707323305664,XPP-005e
thermal,0.40039800000000025,0.3477399955046637,0.17386999775233186,86.84858453455399,XPP-005f
p-c-Abl_ch1,1159.2785152499998,98.76191833234805,49.38095916617402,8.519257196019883,XPP-005f
p-c-Abl_ch2,1101.2122902499998,78.6514769395654,39.3257384697827,7.142262907518927,XPP-005f
hydroxy-HIF_ch2,1061.83115525,20.929370807706288,10.464685403853144,1.9710639214366084,XPP-005f
p-PDK1_ch1,1890.48889025,219.92230746810532,109.96115373405266,11.633091768078181,XPP-005f
p-PDK1_ch2,1968.91341525,157.32767053223657,78.66383526611828,7.990583502233902,XPP-005f
p-GSK3b_ch1,2037.33461525,157.81107910910444,78.90553955455222,7.745957778749052,XPP-005f
p-GSK3b_ch2,1895.04306525,58.81151412348317,29.405757061741586,3.1034394522176507,XPP-005f
p-p70S6K_ch1,1151.7670902500001,130.0297486371837,65.01487431859185,11.289587082138256,XPP-005f
p-p70S6K_ch2,1379.8485327499998,41.78069507814933,20.890347539074664,3.027918940847918,XPP-005f
p-S6_235_ch1,1551.02398025,110.49936649346297,55.249683246731486,7.12428485313633,XPP-005f
p-S6_235_ch2,2479.2780302500005,186.5533284573789,93.27666422868946,7.524502140591614,XPP-005f
p-Rb_780_ch1,1552.97183025,106.19993989257551,53.09996994628776,6.83849750677572,XPP-005f
p-Rb_780_ch2,1280.29123025,68.99486217634863,34.49743108817432,5.388997483242632,XPP-005f
p-Akt_308_ch1,754.4501069166666,30.366989652924644,17.532389650594624,4.025049420037905,XPP-005f
p-Akt_308_ch2,571.3244926250001,61.92781930399071,30.963909651995355,10.839342633370741,XPP-005f
p-S6_240_ch1,2959.8935764166667,101.37295634188338,58.52770363253455,3.424885176601803,XPP-005f
p-S6_240_ch2,3402.42933475,157.63877370766315,78.81938685383157,4.633124106286426,XPP-005f
p-Rb_807_ch1,1399.9598947499999,88.19432620530995,44.097163102654974,6.299775196135843,XPP-005f
p-Rb_807_ch2,1278.9916322499998,29.30098564095338,14.65049282047669,2.290944280019029,XPP-005f
p-mTOR_ch1,684.98912725,15.833191188989396,7.916595594494698,2.311451460923812,XPP-005f
p-mTOR_ch2,673.61624225,81.2946946119874,40.6473473059937,12.068398817173472,XPP-005f
p-MAPK_ch1,1225.336515,62.01942216179989,31.009711080899944,5.061419569447817,XPP-005f
p-MAPK_ch2,1123.87339225,45.41167753457572,22.70583876728786,4.04063997312556,XPP-005f
p-Akt_473_ch1,619.18927775,76.27287240165073,38.136436200825365,12.318183654408529,XPP-005f
p-Akt_473_ch2,602.1892919166667,28.40380884212069,16.398946681009054,4.716757541755047,XPP-005f
p-p53_ch1,699.44186525,33.51099345237219,16.755496726186095,4.791104896243869,XPP-005f
p-p53_ch2,697.58643775,35.744200236547854,17.872100118273927,5.12398153149844,XPP-005f
p-Src_ch1,1569.69819025,65.91874477194753,32.959372385973765,4.1994534478917185,XPP-005f
p-Src_ch2,1405.13304025,73.17522439798755,36.587612198993774,5.20770790394113,XPP-005f
hydroxy-HIF_ch1,1134.97789025,76.36517300839765,38.182586504198824,6.728340143399339,XPP-005f
thermal,0.17701499999999903,0.4738668149121644,0.2369334074560822,267.69867802851,XPP-005g
p-c-Abl_ch1,716.4825625000001,20.51306547486013,10.256532737430065,2.863023686617653,XPP-005g
p-c-Abl_ch2,962.922054,53.070488774222476,26.535244387111238,5.511400279364925,XPP-005g
hydroxy-HIF_ch2,992.1849475,90.47129680469095,45.235648402345475,9.118390380004323,XPP-005g
p-PDK1_ch1,1484.4672975,156.45309283369625,78.22654641684812,10.539342503346473,XPP-005g
p-PDK1_ch2,1923.9179725000001,83.66346133761141,41.831730668805704,4.3485981488543635,XPP-005g
p-GSK3b_ch1,1678.8985725,258.7052423983392,129.3526211991696,15.40922403746574,XPP-005g
p-GSK3b_ch2,1913.3459975,96.9149722574854,48.4574861287427,5.065208926358099,XPP-005g
p-p70S6K_ch1,1023.439365,27.560742225458302,13.780371112729151,2.6929531116343473,XPP-005g
p-p70S6K_ch2,1388.33256,110.67228977905509,55.336144889527546,7.9715979418544425,XPP-005g
p-S6_235_ch1,3406.5855225000005,191.6604592009244,95.8302296004622,5.626174887876292,XPP-005g
p-S6_235_ch2,1763.6205725,155.5508079292503,77.77540396462516,8.81997014294016,XPP-005g
p-Rb_780_ch1,945.1678475,93.95740758309941,46.978703791549705,9.940817160848185,XPP-005g
p-Rb_780_ch2,1248.7040225,117.42321779669119,58.711608898345595,9.403606914118928,XPP-005g
p-Akt_308_ch1,421.772985,40.34424476095642,20.17212238047821,9.565393279267619,XPP-005g
p-Akt_308_ch2,644.670085,3.1868145353772435,1.5934072676886217,0.49433262214691465,XPP-005g
p-S6_240_ch1,3332.1303475000004,150.34375595708448,75.17187797854224,4.5119410190505596,XPP-005g
p-S6_240_ch2,3114.7096725,156.6263446732676,78.3131723366338,5.028601736339444,XPP-005g
p-Rb_807_ch1,853.0181025,66.26901658869677,33.134508294348386,7.768770251707145,XPP-005g
p-Rb_807_ch2,1130.748505,31.983387340425587,15.991693670212793,2.82851466961927,XPP-005g
p-mTOR_ch1,424.51033000000007,53.74060023839792,26.87030011919896,12.659432866662609,XPP-005g
p-mTOR_ch2,627.2841774999999,32.440829882936114,16.220414941468057,5.171632100179367,XPP-005g
p-MAPK_ch1,778.5583041666666,99.25734603594665,57.30625545290164,12.748864857614898,XPP-005g
